-1.0	-1.62791244975
-1.0	-1.58073892318
-1.0	-1.572400324
-1.0	-1.51764646627
-1.0	-1.51657746224
-1.0	-1.50621856028
-1.0	-1.49425540301
-1.0	-1.48575597221
-1.0	-1.47033419559
-1.0	-1.46654340092
-1.0	-1.4605321297
-1.0	-1.45316765804
-1.0	-1.42906988982
-1.0	-1.41190203226
-1.0	-1.41082919913
-1.0	-1.40833643112
-1.0	-1.40512828272
-1.0	-1.39570122844
-1.0	-1.39231465816
-1.0	-1.38245678906
-1.0	-1.37943912992
-1.0	-1.37120389399
-1.0	-1.36924377034
-1.0	-1.36331184643
-1.0	-1.36052068947
-1.0	-1.35106744587
-1.0	-1.34979789537
-1.0	-1.34823295625
-1.0	-1.34737943342
-1.0	-1.33646740872
-1.0	-1.32821976733
-1.0	-1.32711754866
-1.0	-1.32557325941
-1.0	-1.32222998764
-1.0	-1.32079410232
-1.0	-1.31347212712
-1.0	-1.30508971925
-1.0	-1.29984014815
-1.0	-1.29583349277
-1.0	-1.29497716308
-1.0	-1.28899952779
-1.0	-1.28769995345
-1.0	-1.27064652662
-1.0	-1.27047393177
-1.0	-1.26967222284
-1.0	-1.26661659918
-1.0	-1.26224683422
-1.0	-1.2612668289
-1.0	-1.25820534594
-1.0	-1.2496388312
-1.0	-1.24666815733
-1.0	-1.24566352432
-1.0	-1.24374917412
-1.0	-1.24274105413
-1.0	-1.24000743563
-1.0	-1.23979193277
-1.0	-1.23623871161
-1.0	-1.23045881234
-1.0	-1.2292391485
-1.0	-1.22837012039
-1.0	-1.22665927307
-1.0	-1.22629874563
-1.0	-1.22438325026
-1.0	-1.22420086619
-1.0	-1.22331944535
-1.0	-1.22198893327
-1.0	-1.21842158674
-1.0	-1.21767111162
-1.0	-1.2154584236
-1.0	-1.21309057675
-1.0	-1.21291244633
-1.0	-1.21245833658
-1.0	-1.20917775265
-1.0	-1.20733645165
-1.0	-1.20553740042
-1.0	-1.20419478508
-1.0	-1.20311979405
-1.0	-1.20282246073
-1.0	-1.20152578402
-1.0	-1.2005369836
-1.0	-1.2002130659
-1.0	-1.1998317086
-1.0	-1.19808738517
-1.0	-1.19746431586
-1.0	-1.19247474352
-1.0	-1.19157642065
-1.0	-1.18827520041
-1.0	-1.18603126624
-1.0	-1.18422084155
-1.0	-1.17876267664
-1.0	-1.17874604588
-1.0	-1.17842426203
-1.0	-1.1775398968
-1.0	-1.1767848882
-1.0	-1.17516062419
-1.0	-1.17448693816
-1.0	-1.17390173532
-1.0	-1.17143830398
-1.0	-1.17131891143
-1.0	-1.17041961355
-1.0	-1.17010472515
-1.0	-1.16802980962
-1.0	-1.1655103711
-1.0	-1.16490958072
-1.0	-1.16383428699
-1.0	-1.16155825222
-1.0	-1.15734702012
-1.0	-1.15627027966
-1.0	-1.15527293665
-1.0	-1.15492073613
-1.0	-1.15381622904
-1.0	-1.15315952598
-1.0	-1.15148630431
-1.0	-1.14845307854
-1.0	-1.14769831579
-1.0	-1.14685090897
-1.0	-1.14440947571
-1.0	-1.14179255325
-1.0	-1.13889129903
-1.0	-1.13622381176
-1.0	-1.13434350973
-1.0	-1.13409083912
-1.0	-1.13368309856
-1.0	-1.12947465613
-1.0	-1.12580326424
-1.0	-1.12187881878
-1.0	-1.12185172868
-1.0	-1.12106510234
-1.0	-1.11453379121
-1.0	-1.11274409392
-1.0	-1.11248408524
-1.0	-1.11152581457
-1.0	-1.11028447467
-1.0	-1.10750963119
-1.0	-1.10700447558
1.0	-1.10663014206
-1.0	-1.10606386522
-1.0	-1.10545746505
-1.0	-1.1017802375
-1.0	-1.10154439719
-1.0	-1.10007433804
-1.0	-1.09751123279
-1.0	-1.09326191477
-1.0	-1.09324316794
-1.0	-1.09258513106
-1.0	-1.09236974911
-1.0	-1.08995797243
-1.0	-1.08863561391
-1.0	-1.08792834055
-1.0	-1.08704898964
-1.0	-1.08458225098
-1.0	-1.0844952583
-1.0	-1.08248136778
-1.0	-1.07854968059
-1.0	-1.07781139386
-1.0	-1.07545300134
-1.0	-1.07489620201
-1.0	-1.07486538365
-1.0	-1.07042484494
-1.0	-1.07005196034
-1.0	-1.06929416549
